id,age,click,full_name,gender,device_type,ad_position,browsing_history,time_of_day
2485.0,57.0,1.0,User2485,Female,Mobile,Bottom,News,Night
8961.0,25.0,0.0,User8961,Non-Binary,Mobile,Bottom,News,Night
6401.0,45.0,1.0,User6401,Female,Mobile,Side,Entertainment,Morning
2964.0,40.0,1.0,User2964,Non-Binary,Mobile,Side,Entertainment,Night
1729.0,26.0,1.0,User1729,Female,Mobile,Top,Entertainment,Afternoon
4890.0,43.0,1.0,User4890,Male,Tablet,Bottom,Education,Afternoon
1945.0,20.0,1.0,User1945,Female,Tablet,Bottom,Entertainment,Morning
8684.0,32.6,1.0,User8684,Non-Binary,Tablet,Top,Shopping,Afternoon
1275.0,27.0,0.0,User1275,Non-Binary,Desktop,Bottom,Entertainment,Morning
7099.0,22.0,1.0,User7099,Female,Mobile,Top,Entertainment,Evening
9504.0,36.2,1.0,User9504,Female,Desktop,Top,Shopping,Morning
7498.0,31.2,1.0,User7498,Male,Mobile,Side,Shopping,Afternoon
2722.0,39.0,1.0,User2722,Female,Desktop,Top,Entertainment,Evening
8147.0,32.0,1.0,User8147,Female,Desktop,Top,Entertainment,Night
5735.0,46.0,0.0,User5735,Female,Desktop,Bottom,Entertainment,Evening
4711.0,29.0,0.0,User4711,Non-Binary,Desktop,Top,Entertainment,Night
1197.0,62.0,1.0,User1197,Male,Mobile,Top,Social Media,Night
5618.0,46.6,0.0,User5618,Female,Desktop,Side,Entertainment,Morning
1296.0,34.0,1.0,User1296,Female,Tablet,Top,Entertainment,Morning
8799.0,38.0,0.0,User8799,Female,Mobile,Bottom,Education,Night
4722.0,52.0,0.0,User4722,Female,Mobile,Bottom,Shopping,Evening
1148.0,25.0,1.0,User1148,Female,Desktop,Bottom,Entertainment,Afternoon
7266.0,26.4,1.0,User7266,Female,Tablet,Bottom,Education,Afternoon
5085.0,44.0,1.0,User5085,Female,Tablet,Top,News,Night
6433.0,45.0,0.0,User6433,Female,Mobile,Bottom,Entertainment,Morning
6217.0,48.0,0.0,User6217,Non-Binary,Tablet,Side,Entertainment,Evening
3335.0,24.0,1.0,User3335,Male,Desktop,Top,Entertainment,Night
1369.0,52.0,1.0,User1369,Female,Desktop,Bottom,Social Media,Morning
8279.0,34.4,0.0,User8279,Female,Desktop,Top,Entertainment,Evening
188.0,56.0,1.0,User188,Female,Tablet,Bottom,News,Morning
5084.0,44.0,1.0,User5084,Non-Binary,Tablet,Side,Entertainment,Evening
8018.0,42.6,1.0,User8018,Female,Desktop,Bottom,Entertainment,Morning
2960.0,35.8,0.0,User2960,Female,Tablet,Top,Entertainment,Evening
8449.0,31.0,0.0,User8449,Female,Mobile,Side,Entertainment,Evening
3295.0,22.8,0.0,User3295,Male,Tablet,Top,Education,Morning
8459.0,38.0,1.0,User8459,Non-Binary,Desktop,Bottom,Entertainment,Morning
3109.0,37.4,1.0,User3109,Female,Tablet,Side,Entertainment,Evening
1420.0,62.0,1.0,User1420,Non-Binary,Desktop,Bottom,News,Morning
6771.0,47.4,1.0,User6771,Female,Desktop,Side,Shopping,Morning
2337.0,40.0,1.0,User2337,Male,Desktop,Top,Entertainment,Morning
8817.0,53.0,1.0,User8817,Male,Tablet,Bottom,Education,Morning
8253.0,57.0,1.0,User8253,Female,Desktop,Bottom,Entertainment,Night
3144.0,24.0,1.0,User3144,Female,Desktop,Bottom,Shopping,Morning
8101.0,59.0,1.0,User8101,Female,Desktop,Bottom,Entertainment,Morning
9850.0,45.0,0.0,User9850,Female,Desktop,Top,Shopping,Afternoon
2129.0,47.0,1.0,User2129,Female,Tablet,Bottom,Social Media,Evening
5766.0,63.0,1.0,User5766,Male,Desktop,Side,Social Media,Evening
5110.0,44.0,1.0,User5110,Female,Desktop,Top,Shopping,Morning
5955.0,59.0,1.0,User5955,Female,Tablet,Bottom,Entertainment,Evening
1131.0,46.0,0.0,User1131,Female,Desktop,Bottom,Shopping,Night
749.0,38.8,1.0,User749,Female,Mobile,Top,News,Night
8937.0,57.0,1.0,User8937,Male,Tablet,Side,Entertainment,Morning
3378.0,53.0,0.0,User3378,Non-Binary,Desktop,Top,Shopping,Afternoon
9267.0,20.0,1.0,User9267,Female,Desktop,Top,Entertainment,Morning
1253.0,36.0,1.0,User1253,Female,Desktop,Bottom,Shopping,Morning
5881.0,26.0,1.0,User5881,Non-Binary,Desktop,Top,Entertainment,Morning
8190.0,26.0,1.0,User8190,Female,Mobile,Side,Entertainment,Afternoon
973.0,37.0,1.0,User973,Female,Mobile,Bottom,Entertainment,Morning
7099.0,22.0,1.0,User7099,Female,Mobile,Top,Entertainment,Evening
202.0,49.0,0.0,User202,Female,Desktop,Side,Social Media,Evening
9420.0,64.0,1.0,User9420,Non-Binary,Tablet,Side,Education,Afternoon
6576.0,62.0,1.0,User6576,Female,Desktop,Bottom,Entertainment,Morning
6989.0,28.0,1.0,User6989,Male,Desktop,Bottom,Entertainment,Afternoon
6737.0,60.0,0.0,User6737,Female,Mobile,Bottom,Education,Evening
9723.0,37.0,1.0,User9723,Female,Mobile,Side,Entertainment,Evening
3718.0,46.8,0.0,User3718,Female,Tablet,Bottom,Entertainment,Morning
6708.0,47.0,1.0,User6708,Female,Desktop,Top,Entertainment,Morning
3499.0,45.0,0.0,User3499,Female,Tablet,Side,Social Media,Evening
9146.0,58.0,1.0,User9146,Female,Desktop,Top,Entertainment,Afternoon
3164.0,40.6,1.0,User3164,Female,Desktop,Bottom,Entertainment,Evening
6811.0,24.0,1.0,User6811,Female,Mobile,Bottom,Education,Morning
1600.0,24.0,0.0,User1600,Female,Desktop,Side,Entertainment,Morning
2663.0,43.0,0.0,User2663,Female,Mobile,Bottom,Entertainment,Night
5334.0,51.0,0.0,User5334,Non-Binary,Desktop,Top,News,Morning
9326.0,47.4,0.0,User9326,Male,Desktop,Bottom,Social Media,Evening
8214.0,25.0,0.0,User8214,Female,Tablet,Top,Entertainment,Afternoon
8087.0,36.6,0.0,User8087,Female,Desktop,Bottom,Entertainment,Afternoon
7376.0,21.0,1.0,User7376,Female,Mobile,Bottom,News,Morning
4707.0,21.0,1.0,User4707,Female,Desktop,Top,Entertainment,Evening
606.0,49.2,1.0,User606,Non-Binary,Desktop,Bottom,Entertainment,Afternoon
6487.0,19.0,1.0,User6487,Male,Tablet,Side,Entertainment,Morning
8079.0,62.0,0.0,User8079,Non-Binary,Tablet,Side,Social Media,Afternoon
6161.0,61.0,1.0,User6161,Female,Tablet,Bottom,Entertainment,Morning
5418.0,34.0,1.0,User5418,Male,Mobile,Top,Entertainment,Evening
9855.0,44.4,1.0,User9855,Male,Desktop,Bottom,News,Morning
4697.0,41.4,1.0,User4697,Female,Desktop,Bottom,Entertainment,Afternoon
3138.0,50.0,0.0,User3138,Male,Desktop,Side,Education,Evening
6100.0,33.2,1.0,User6100,Female,Desktop,Bottom,Education,Night
3130.0,18.0,0.0,User3130,Female,Mobile,Top,Entertainment,Morning
148.0,45.8,0.0,User148,Female,Desktop,Bottom,Entertainment,Night
6775.0,46.6,0.0,User6775,Female,Desktop,Bottom,Shopping,Morning
5566.0,50.8,1.0,User5566,Female,Mobile,Bottom,Entertainment,Morning
7861.0,56.0,0.0,User7861,Female,Mobile,Top,Entertainment,Night
8648.0,46.0,0.0,User8648,Female,Tablet,Side,Social Media,Evening
2581.0,38.6,1.0,User2581,Female,Mobile,Bottom,Entertainment,Evening
6620.0,52.0,1.0,User6620,Female,Tablet,Top,Education,Morning
8101.0,59.0,1.0,User8101,Female,Desktop,Bottom,Entertainment,Afternoon
3393.0,44.4,1.0,User3393,Male,Tablet,Top,Entertainment,Morning
524.0,45.0,0.0,User524,Non-Binary,Desktop,Side,Education,Night
7313.0,37.6,1.0,User7313,Female,Mobile,Side,Entertainment,Morning
6365.0,48.0,1.0,User6365,Female,Tablet,Bottom,Entertainment,Morning
3258.0,45.4,0.0,User3258,Female,Desktop,Top,Entertainment,Morning
5818.0,46.8,1.0,User5818,Female,Desktop,Bottom,Social Media,Morning
1305.0,36.8,1.0,User1305,Female,Desktop,Top,News,Night
7375.0,57.0,0.0,User7375,Female,Desktop,Bottom,Entertainment,Evening
5425.0,44.4,1.0,User5425,Non-Binary,Mobile,Side,Entertainment,Afternoon
5890.0,56.0,1.0,User5890,Female,Mobile,Bottom,News,Night
6193.0,29.0,1.0,User6193,Female,Desktop,Bottom,Shopping,Afternoon
301.0,59.0,1.0,User301,Male,Tablet,Side,Social Media,Evening
2594.0,29.0,0.0,User2594,Male,Mobile,Side,Shopping,Evening
5832.0,28.0,1.0,User5832,Non-Binary,Desktop,Bottom,Entertainment,Afternoon
1549.0,56.0,1.0,User1549,Female,Desktop,Top,Entertainment,Morning
9231.0,21.0,1.0,User9231,Female,Desktop,Top,Shopping,Evening
4266.0,28.0,1.0,User4266,Female,Desktop,Side,Entertainment,Morning
7931.0,35.0,0.0,User7931,Female,Desktop,Side,News,Afternoon
2029.0,27.0,0.0,User2029,Female,Mobile,Top,Entertainment,Afternoon
1777.0,42.6,0.0,User1777,Non-Binary,Mobile,Side,Entertainment,Morning
5620.0,53.0,0.0,User5620,Female,Desktop,Side,Entertainment,Evening
5419.0,34.0,1.0,User5419,Female,Tablet,Bottom,Entertainment,Morning
6980.0,62.0,1.0,User6980,Female,Desktop,Bottom,Social Media,Morning
8753.0,41.6,1.0,User8753,Female,Tablet,Top,Entertainment,Morning
2297.0,57.0,1.0,User2297,Male,Tablet,Side,Education,Morning
3014.0,45.0,1.0,User3014,Female,Desktop,Bottom,Entertainment,Morning
7490.0,52.0,0.0,User7490,Female,Tablet,Bottom,Social Media,Afternoon
3971.0,25.0,0.0,User3971,Non-Binary,Tablet,Bottom,Entertainment,Afternoon
7355.0,38.0,0.0,User7355,Male,Tablet,Bottom,News,Morning
2023.0,19.0,1.0,User2023,Non-Binary,Desktop,Top,Entertainment,Morning
6913.0,57.0,0.0,User6913,Female,Desktop,Bottom,Entertainment,Morning
56.0,23.0,0.0,User56,Non-Binary,Desktop,Top,Entertainment,Afternoon
1805.0,33.4,1.0,User1805,Male,Mobile,Top,Entertainment,Afternoon
5637.0,46.6,0.0,User5637,Female,Tablet,Bottom,News,Morning
2125.0,50.0,1.0,User2125,Female,Desktop,Top,Entertainment,Evening
3933.0,59.0,0.0,User3933,Non-Binary,Tablet,Bottom,Shopping,Morning
9290.0,61.0,1.0,User9290,Female,Desktop,Bottom,Entertainment,Afternoon
2156.0,46.0,1.0,User2156,Female,Desktop,Side,Entertainment,Afternoon
9955.0,34.0,0.0,User9955,Female,Tablet,Side,Entertainment,Morning
6274.0,42.6,0.0,User6274,Female,Desktop,Top,Shopping,Afternoon
5912.0,41.0,1.0,User5912,Female,Desktop,Side,Entertainment,Night
8101.0,59.0,1.0,User8101,Female,Desktop,Bottom,Entertainment,Afternoon
7313.0,37.6,1.0,User7313,Non-Binary,Mobile,Side,Entertainment,Night
5418.0,34.0,1.0,User5418,Male,Mobile,Top,Entertainment,Evening
4198.0,21.0,0.0,User4198,Male,Desktop,Bottom,Entertainment,Morning
5824.0,59.0,0.0,User5824,Female,Desktop,Bottom,Entertainment,Night
8937.0,57.0,1.0,User8937,Male,Tablet,Side,Entertainment,Morning
2289.0,41.0,1.0,User2289,Female,Desktop,Bottom,Entertainment,Morning
8097.0,30.0,1.0,User8097,Non-Binary,Tablet,Side,Social Media,Evening
3560.0,33.0,0.0,User3560,Female,Tablet,Bottom,Entertainment,Evening
5877.0,22.0,0.0,User5877,Female,Tablet,Side,Entertainment,Morning
1383.0,27.0,0.0,User1383,Female,Desktop,Top,Entertainment,Night
2542.0,58.0,1.0,User2542,Non-Binary,Mobile,Side,Entertainment,Evening
4022.0,38.0,0.0,User4022,Non-Binary,Mobile,Top,Entertainment,Morning
389.0,31.0,1.0,User389,Non-Binary,Tablet,Top,Social Media,Afternoon
1650.0,29.0,1.0,User1650,Female,Desktop,Bottom,Entertainment,Morning
4185.0,45.4,0.0,User4185,Non-Binary,Tablet,Side,News,Afternoon
2722.0,39.0,1.0,User2722,Female,Desktop,Bottom,Entertainment,Evening
8531.0,54.0,0.0,User8531,Female,Tablet,Bottom,Education,Morning
5227.0,24.0,1.0,User5227,Female,Mobile,Top,Entertainment,Night
6627.0,50.2,1.0,User6627,Non-Binary,Desktop,Bottom,Education,Afternoon
7169.0,45.6,0.0,User7169,Female,Mobile,Bottom,Entertainment,Morning
4230.0,35.0,1.0,User4230,Female,Tablet,Top,Education,Evening
2804.0,45.2,1.0,User2804,Female,Tablet,Bottom,Entertainment,Evening
277.0,59.0,1.0,User277,Female,Desktop,Top,Entertainment,Afternoon
5566.0,50.8,1.0,User5566,Female,Mobile,Bottom,Social Media,Morning
8323.0,63.0,0.0,User8323,Female,Desktop,Bottom,Entertainment,Morning
2017.0,41.2,1.0,User2017,Male,Tablet,Bottom,Shopping,Evening
4707.0,21.0,1.0,User4707,Non-Binary,Desktop,Top,Entertainment,Evening
4509.0,29.0,1.0,User4509,Female,Desktop,Bottom,Education,Afternoon
9967.0,42.0,1.0,User9967,Female,Mobile,Side,Education,Evening
9764.0,40.0,0.0,User9764,Female,Desktop,Top,Shopping,Evening
158.0,61.0,0.0,User158,Non-Binary,Desktop,Bottom,Education,Evening
9892.0,51.0,1.0,User9892,Female,Tablet,Bottom,Entertainment,Morning
8895.0,39.8,0.0,User8895,Female,Tablet,Top,Social Media,Morning
108.0,37.0,0.0,User108,Non-Binary,Tablet,Bottom,Entertainment,Afternoon
7297.0,18.0,0.0,User7297,Female,Desktop,Bottom,Entertainment,Evening
4330.0,44.8,0.0,User4330,Female,Tablet,Side,News,Evening
6100.0,33.2,1.0,User6100,Female,Desktop,Bottom,Education,Morning
7345.0,56.0,0.0,User7345,Male,Tablet,Top,Social Media,Morning
9231.0,21.0,1.0,User9231,Female,Desktop,Top,Shopping,Evening
373.0,34.0,1.0,User373,Female,Mobile,Top,Education,Morning
2373.0,31.0,1.0,User2373,Female,Desktop,Bottom,Social Media,Night
5623.0,53.0,1.0,User5623,Female,Desktop,Side,Entertainment,Morning
137.0,40.4,0.0,User137,Female,Mobile,Side,Shopping,Night
7201.0,21.0,0.0,User7201,Female,Desktop,Bottom,Entertainment,Morning
4948.0,55.0,0.0,User4948,Female,Mobile,Bottom,Education,Morning
6276.0,39.0,0.0,User6276,Female,Desktop,Side,Entertainment,Morning
2934.0,26.0,1.0,User2934,Non-Binary,Desktop,Top,Entertainment,Afternoon
43.0,23.0,0.0,User43,Male,Tablet,Bottom,Entertainment,Night
5008.0,30.0,0.0,User5008,Female,Desktop,Side,Social Media,Evening
2032.0,36.0,1.0,User2032,Female,Desktop,Bottom,Education,Morning
8353.0,40.4,1.0,User8353,Female,Desktop,Bottom,Entertainment,Evening
3915.0,50.0,1.0,User3915,Female,Desktop,Side,Entertainment,Evening
4024.0,38.6,0.0,User4024,Female,Desktop,Top,Entertainment,Night
6509.0,62.0,0.0,User6509,Female,Mobile,Bottom,Entertainment,Morning
714.0,32.0,0.0,User714,Female,Desktop,Top,Entertainment,Morning
6287.0,40.0,1.0,User6287,Female,Tablet,Bottom,Entertainment,Morning
4011.0,20.0,0.0,User4011,Male,Desktop,Top,Shopping,Morning
1341.0,42.2,0.0,User1341,Non-Binary,Desktop,Bottom,Entertainment,Night
2289.0,41.0,1.0,User2289,Female,Desktop,Bottom,Shopping,Morning
4539.0,54.0,1.0,User4539,Female,Mobile,Bottom,Entertainment,Morning
3164.0,40.6,1.0,User3164,Female,Desktop,Bottom,Entertainment,Morning
5838.0,27.0,0.0,User5838,Female,Tablet,Bottom,Entertainment,Evening
8147.0,32.0,1.0,User8147,Female,Desktop,Top,Entertainment,Morning
6743.0,47.8,1.0,User6743,Female,Mobile,Side,Entertainment,Morning
2876.0,23.0,1.0,User2876,Non-Binary,Tablet,Top,Education,Morning
1200.0,56.0,0.0,User1200,Female,Mobile,Top,Shopping,Afternoon
7544.0,36.4,1.0,User7544,Female,Mobile,Top,Entertainment,Afternoon
6679.0,26.0,1.0,User6679,Male,Tablet,Bottom,Entertainment,Night
4848.0,44.0,1.0,User4848,Female,Desktop,Bottom,Entertainment,Night
4539.0,54.0,1.0,User4539,Male,Desktop,Bottom,Entertainment,Night
606.0,49.2,1.0,User606,Non-Binary,Desktop,Bottom,Entertainment,Morning
8271.0,29.0,1.0,User8271,Female,Desktop,Bottom,Education,Afternoon
1178.0,46.6,1.0,User1178,Male,Desktop,Bottom,Entertainment,Evening
5629.0,46.2,1.0,User5629,Female,Tablet,Top,Entertainment,Night
6288.0,61.0,1.0,User6288,Non-Binary,Tablet,Bottom,News,Afternoon
5878.0,34.2,1.0,User5878,Female,Tablet,Bottom,Education,Afternoon
1908.0,26.0,1.0,User1908,Female,Mobile,Bottom,Education,Evening
2906.0,55.0,0.0,User2906,Female,Desktop,Bottom,Entertainment,Morning
1503.0,19.0,1.0,User1503,Female,Tablet,Side,Entertainment,Afternoon
7702.0,47.2,0.0,User7702,Female,Desktop,Side,News,Night
8081.0,38.0,1.0,User8081,Female,Tablet,Bottom,Entertainment,Night
3323.0,48.0,1.0,User3323,Female,Tablet,Side,Entertainment,Afternoon
3896.0,41.0,0.0,User3896,Female,Mobile,Top,Education,Morning
8205.0,46.0,0.0,User8205,Female,Desktop,Bottom,News,Afternoon
2938.0,31.6,0.0,User2938,Female,Mobile,Top,News,Morning
1126.0,31.0,1.0,User1126,Female,Tablet,Side,Entertainment,Afternoon
6893.0,21.0,1.0,User6893,Female,Mobile,Top,Entertainment,Evening
9894.0,51.0,1.0,User9894,Female,Mobile,Top,Entertainment,Afternoon
3323.0,48.0,1.0,User3323,Female,Tablet,Bottom,Entertainment,Afternoon
315.0,42.0,1.0,User315,Non-Binary,Desktop,Side,Entertainment,Evening
7152.0,32.0,1.0,User7152,Female,Desktop,Side,News,Morning
223.0,46.0,0.0,User223,Female,Tablet,Top,Social Media,Afternoon
443.0,46.0,0.0,User443,Male,Desktop,Bottom,Education,Afternoon
6553.0,53.4,1.0,User6553,Female,Desktop,Bottom,Education,Morning
2620.0,49.0,0.0,User2620,Non-Binary,Tablet,Top,Entertainment,Night
1325.0,36.6,1.0,User1325,Female,Desktop,Side,Entertainment,Morning
5346.0,30.0,1.0,User5346,Non-Binary,Tablet,Top,News,Morning
3601.0,49.0,1.0,User3601,Non-Binary,Mobile,Bottom,Entertainment,Afternoon
4422.0,28.0,0.0,User4422,Non-Binary,Desktop,Bottom,Entertainment,Afternoon
5897.0,48.2,0.0,User5897,Female,Tablet,Side,Entertainment,Morning
6315.0,36.0,1.0,User6315,Female,Desktop,Top,News,Afternoon
5566.0,50.8,1.0,User5566,Non-Binary,Mobile,Bottom,Social Media,Morning
6724.0,37.0,1.0,User6724,Female,Desktop,Top,Entertainment,Evening
2044.0,31.0,1.0,User2044,Female,Mobile,Top,News,Evening
6862.0,51.0,1.0,User6862,Male,Tablet,Side,Education,Afternoon
6959.0,39.0,1.0,User6959,Male,Desktop,Top,Entertainment,Evening
2373.0,31.0,1.0,User2373,Female,Desktop,Bottom,Social Media,Morning
8930.0,24.0,0.0,User8930,Non-Binary,Desktop,Top,Shopping,Night
6042.0,62.0,0.0,User6042,Non-Binary,Desktop,Bottom,Entertainment,Morning
9894.0,51.0,1.0,User9894,Female,Mobile,Bottom,Entertainment,Afternoon
3471.0,37.2,0.0,User3471,Female,Mobile,Side,Entertainment,Morning
6669.0,38.0,1.0,User6669,Female,Mobile,Side,News,Night
2593.0,38.0,0.0,User2593,Non-Binary,Mobile,Bottom,Entertainment,Morning
7138.0,26.0,1.0,User7138,Male,Tablet,Top,Social Media,Morning
7266.0,26.4,1.0,User7266,Female,Tablet,Bottom,Education,Afternoon
6863.0,51.0,1.0,User6863,Female,Desktop,Side,Entertainment,Morning
5937.0,18.0,0.0,User5937,Non-Binary,Desktop,Bottom,Shopping,Evening
3846.0,38.0,1.0,User3846,Non-Binary,Tablet,Bottom,Entertainment,Night
6271.0,46.2,0.0,User6271,Female,Desktop,Top,Social Media,Afternoon
7647.0,35.6,1.0,User7647,Male,Desktop,Top,News,Afternoon
5201.0,44.0,0.0,User5201,Female,Desktop,Top,Entertainment,Evening
980.0,46.0,0.0,User980,Female,Mobile,Bottom,Social Media,Morning
6893.0,21.0,1.0,User6893,Female,Desktop,Top,Entertainment,Evening
1741.0,45.0,1.0,User1741,Female,Mobile,Bottom,Entertainment,Morning
632.0,53.8,0.0,User632,Female,Desktop,Side,Entertainment,Evening
5006.0,30.0,0.0,User5006,Female,Tablet,Bottom,Entertainment,Evening
2712.0,39.6,0.0,User2712,Female,Mobile,Bottom,News,Afternoon
3333.0,30.0,1.0,User3333,Male,Tablet,Top,Entertainment,Evening
6942.0,27.0,0.0,User6942,Male,Desktop,Bottom,Entertainment,Morning
332.0,33.0,0.0,User332,Non-Binary,Desktop,Bottom,Entertainment,Morning
816.0,42.6,0.0,User816,Female,Tablet,Bottom,Shopping,Morning
9383.0,44.0,0.0,User9383,Female,Tablet,Top,Education,Morning
2290.0,41.0,1.0,User2290,Female,Desktop,Top,Entertainment,Morning
2342.0,30.0,0.0,User2342,Non-Binary,Desktop,Side,Education,Night
8817.0,53.0,1.0,User8817,Male,Tablet,Bottom,Education,Night
1935.0,30.0,1.0,User1935,Female,Desktop,Bottom,Entertainment,Afternoon
9346.0,46.2,0.0,User9346,Female,Tablet,Side,Entertainment,Morning
3574.0,42.6,1.0,User3574,Female,Tablet,Top,Entertainment,Morning
8849.0,52.4,0.0,User8849,Female,Desktop,Bottom,News,Morning
7971.0,28.0,1.0,User7971,Non-Binary,Tablet,Top,Entertainment,Evening
3337.0,37.0,0.0,User3337,Male,Tablet,Side,News,Morning
5942.0,34.0,1.0,User5942,Non-Binary,Tablet,Bottom,Social Media,Evening
7268.0,28.0,1.0,User7268,Female,Desktop,Bottom,News,Evening
3746.0,37.8,1.0,User3746,Male,Desktop,Top,Entertainment,Morning
1167.0,41.0,0.0,User1167,Male,Desktop,Top,Entertainment,Evening
8081.0,38.0,1.0,User8081,Female,Tablet,Bottom,Entertainment,Night
1910.0,63.0,1.0,User1910,Male,Desktop,Side,Entertainment,Night
2778.0,36.4,0.0,User2778,Female,Mobile,Bottom,Entertainment,Morning
301.0,59.0,1.0,User301,Male,Tablet,Side,Social Media,Evening
375.0,26.0,1.0,User375,Female,Mobile,Top,Entertainment,Evening
924.0,64.0,0.0,User924,Non-Binary,Tablet,Top,News,Morning
748.0,38.8,0.0,User748,Female,Desktop,Side,News,Afternoon
8530.0,52.0,1.0,User8530,Female,Mobile,Top,Social Media,Morning
425.0,61.0,0.0,User425,Female,Desktop,Bottom,Entertainment,Afternoon
9842.0,43.0,1.0,User9842,Non-Binary,Mobile,Top,Shopping,Morning
3651.0,39.4,0.0,User3651,Female,Desktop,Bottom,Social Media,Evening
6143.0,29.0,1.0,User6143,Female,Desktop,Bottom,Entertainment,Afternoon
4489.0,37.8,0.0,User4489,Female,Desktop,Bottom,Entertainment,Morning
89.0,58.0,0.0,User89,Female,Tablet,Bottom,Education,Morning
4483.0,34.2,1.0,User4483,Non-Binary,Desktop,Top,News,Evening
6167.0,20.0,1.0,User6167,Female,Mobile,Side,Shopping,Night
7151.0,32.0,1.0,User7151,Non-Binary,Tablet,Bottom,News,Morning
4361.0,29.0,1.0,User4361,Female,Tablet,Side,Education,Afternoon
5808.0,37.2,0.0,User5808,Male,Desktop,Side,Entertainment,Morning
3706.0,45.4,0.0,User3706,Female,Mobile,Top,Shopping,Afternoon
2082.0,29.0,0.0,User2082,Female,Mobile,Side,Social Media,Night
204.0,43.0,0.0,User204,Female,Desktop,Side,News,Night
362.0,37.6,0.0,User362,Female,Mobile,Bottom,Entertainment,Morning
8081.0,38.0,1.0,User8081,Female,Tablet,Bottom,Entertainment,Night
494.0,38.0,0.0,User494,Female,Tablet,Side,Shopping,Evening
6980.0,62.0,1.0,User6980,Female,Desktop,Bottom,Social Media,Night
7674.0,43.0,1.0,User7674,Female,Tablet,Bottom,News,Morning
9.0,33.0,0.0,User9,Female,Desktop,Bottom,Entertainment,Morning
6654.0,33.0,1.0,User6654,Female,Desktop,Top,Education,Afternoon
1369.0,52.0,1.0,User1369,Female,Desktop,Bottom,Social Media,Morning
670.0,22.0,1.0,User670,Female,Desktop,Top,Shopping,Afternoon
6602.0,45.4,1.0,User6602,Female,Desktop,Side,Entertainment,Night
8357.0,60.0,0.0,User8357,Female,Tablet,Bottom,Entertainment,Evening
4348.0,62.0,1.0,User4348,Female,Desktop,Top,Shopping,Morning
8400.0,41.6,1.0,User8400,Female,Tablet,Bottom,Entertainment,Afternoon
7808.0,26.0,1.0,User7808,Female,Desktop,Top,Entertainment,Night
8530.0,52.0,1.0,User8530,Female,Desktop,Top,Social Media,Afternoon
9234.0,20.0,1.0,User9234,Male,Desktop,Bottom,Entertainment,Morning
5980.0,40.0,1.0,User5980,Female,Desktop,Side,Entertainment,Morning
3233.0,39.0,0.0,User3233,Female,Tablet,Bottom,Education,Evening
9550.0,58.0,1.0,User9550,Non-Binary,Desktop,Bottom,Education,Afternoon
188.0,56.0,1.0,User188,Female,Tablet,Bottom,News,Morning
1148.0,25.0,1.0,User1148,Female,Mobile,Bottom,Entertainment,Afternoon
2979.0,33.0,0.0,User2979,Male,Desktop,Side,Education,Morning
2229.0,22.0,0.0,User2229,Non-Binary,Desktop,Side,Entertainment,Morning
4108.0,36.0,1.0,User4108,Female,Tablet,Top,Entertainment,Morning
5520.0,35.8,1.0,User5520,Non-Binary,Desktop,Bottom,Entertainment,Afternoon
3624.0,36.8,0.0,User3624,Male,Desktop,Side,Education,Morning
9617.0,63.0,1.0,User9617,Female,Desktop,Side,Shopping,Afternoon
7674.0,43.0,1.0,User7674,Female,Tablet,Bottom,News,Afternoon
3429.0,59.0,1.0,User3429,Female,Tablet,Side,Social Media,Morning
9045.0,36.2,0.0,User9045,Female,Desktop,Bottom,Entertainment,Afternoon
6718.0,41.6,0.0,User6718,Male,Mobile,Top,News,Morning
1213.0,26.0,0.0,User1213,Male,Tablet,Bottom,News,Night
9486.0,19.0,0.0,User9486,Female,Mobile,Bottom,Entertainment,Morning
6959.0,39.0,1.0,User6959,Male,Desktop,Top,Entertainment,Morning
4034.0,43.0,1.0,User4034,Female,Desktop,Bottom,Shopping,Night
5596.0,43.0,1.0,User5596,Female,Tablet,Top,Entertainment,Morning
6811.0,24.0,1.0,User6811,Male,Mobile,Bottom,Education,Evening
7363.0,48.0,0.0,User7363,Non-Binary,Mobile,Bottom,Social Media,Morning
6086.0,24.0,1.0,User6086,Female,Desktop,Bottom,Entertainment,Morning
4427.0,19.0,0.0,User4427,Female,Desktop,Bottom,Entertainment,Afternoon
2889.0,64.0,0.0,User2889,Female,Tablet,Bottom,Entertainment,Evening
6258.0,45.4,1.0,User6258,Female,Tablet,Top,Entertainment,Night
4539.0,54.0,1.0,User4539,Male,Mobile,Bottom,Entertainment,Morning
664.0,51.0,0.0,User664,Female,Desktop,Bottom,Education,Evening
9238.0,20.0,0.0,User9238,Non-Binary,Desktop,Top,Shopping,Evening
805.0,35.0,1.0,User805,Female,Desktop,Bottom,Entertainment,Morning
4793.0,40.8,0.0,User4793,Female,Desktop,Top,News,Morning
7313.0,37.6,1.0,User7313,Non-Binary,Mobile,Bottom,Entertainment,Night
1549.0,56.0,1.0,User1549,Female,Desktop,Bottom,Entertainment,Afternoon
5329.0,54.0,1.0,User5329,Female,Tablet,Side,Entertainment,Evening
3727.0,52.0,0.0,User3727,Female,Desktop,Side,Entertainment,Morning
6724.0,37.0,1.0,User6724,Female,Desktop,Top,Entertainment,Morning
8271.0,29.0,1.0,User8271,Female,Desktop,Bottom,Education,Afternoon
6743.0,47.8,1.0,User6743,Female,Desktop,Bottom,Entertainment,Evening
3299.0,44.0,1.0,User3299,Female,Tablet,Side,News,Evening
